optimizer,lr,seed,epoch,val_loss,val_top1,val_top5
orscale_muon_moonlight,0.02,44,13,0.353400,88.3200,99.5200
orscale_muon_moonlight,0.02,44,14,0.296400,90.0400,99.6100
orscale_muon_moonlight,0.02,44,15,0.251700,91.5200,99.7500
orscale_muon_moonlight,0.02,44,16,0.219300,92.7600,99.8600
orscale_muon_moonlight,0.02,44,17,0.213500,92.8100,99.8100
orscale_muon_moonlight,0.02,44,18,0.201200,93.5600,99.8300
orscale_muon_moonlight,0.02,44,19,0.203600,93.5200,99.8600
orscale_muon_moonlight,0.02,44,20,0.196300,94.0100,99.8700
orscale_muon_moonlight,0.02,44,21,0.186100,94.0200,99.9100
orscale_muon_moonlight,0.02,44,22,0.185400,94.0700,99.8900
orscale_muon_moonlight,0.02,44,23,0.184000,94.0900,99.9000
orscale_muon_moonlight,0.04,42,0,0.972200,67.4200,97.2800
orscale_muon_moonlight,0.04,42,1,0.731300,74.6300,98.2800
orscale_muon_moonlight,0.04,42,2,0.640400,77.8800,98.7300
orscale_muon_moonlight,0.04,42,3,0.591200,80.4800,98.7800
orscale_muon_moonlight,0.04,42,4,1.046600,71.7600,97.6900
orscale_muon_moonlight,0.04,42,5,0.641300,79.9200,98.8800
orscale_muon_moonlight,0.04,42,6,0.389400,86.6700,99.5000
orscale_muon_moonlight,0.04,42,7,0.333900,88.5800,99.6600
orscale_muon_moonlight,0.04,42,8,0.303700,89.5200,99.7000
orscale_muon_moonlight,0.04,42,9,0.298200,89.8600,99.6500
orscale_muon_moonlight,0.04,42,10,0.297800,89.9900,99.7000
orscale_muon_moonlight,0.04,42,11,0.255000,91.3200,99.8100
orscale_muon_moonlight,0.04,42,12,0.244700,91.9200,99.7600
orscale_muon_moonlight,0.04,42,13,0.251000,91.5300,99.8300
orscale_muon_moonlight,0.04,42,14,0.230800,92.4300,99.8600
orscale_muon_moonlight,0.04,42,15,0.219000,92.7200,99.8500
orscale_muon_moonlight,0.04,42,16,0.226200,92.7500,99.8000
orscale_muon_moonlight,0.04,42,17,0.220000,92.9600,99.8700
orscale_muon_moonlight,0.04,42,18,0.210400,93.2700,99.8800
orscale_muon_moonlight,0.04,42,19,0.204500,93.4400,99.8700
orscale_muon_moonlight,0.04,42,20,0.199000,93.8400,99.8900
orscale_muon_moonlight,0.04,42,21,0.198400,93.6400,99.8900
orscale_muon_moonlight,0.04,42,22,0.198600,93.6400,99.9000
orscale_muon_moonlight,0.04,42,23,0.198600,93.7400,99.8700
orscale_muon_moonlight,0.04,43,0,1.037700,64.7700,96.9100
orscale_muon_moonlight,0.04,43,1,0.661800,77.7400,98.1500
orscale_muon_moonlight,0.04,43,2,0.558200,80.6300,98.7700
orscale_muon_moonlight,0.04,43,3,0.673200,77.5000,98.6100
orscale_muon_moonlight,0.04,43,4,1.085200,70.3200,96.9000
orscale_muon_moonlight,0.04,43,5,0.643400,79.6000,98.7100
orscale_muon_moonlight,0.04,43,6,0.439300,84.6200,99.4600
orscale_muon_moonlight,0.04,43,7,0.320100,89.0500,99.5900
orscale_muon_moonlight,0.04,43,8,0.292400,89.9800,99.6300
orscale_muon_moonlight,0.04,43,9,0.272400,90.4200,99.7500
orscale_muon_moonlight,0.04,43,10,0.261300,91.1000,99.8500
orscale_muon_moonlight,0.04,43,11,0.253100,91.4100,99.7600
orscale_muon_moonlight,0.04,43,12,0.264500,91.0200,99.7800
orscale_muon_moonlight,0.04,43,13,0.241200,91.9200,99.7500
orscale_muon_moonlight,0.04,43,14,0.230800,92.5300,99.7700
orscale_muon_moonlight,0.04,43,15,0.221200,92.7900,99.8200
orscale_muon_moonlight,0.04,43,16,0.219000,92.8700,99.7900
orscale_muon_moonlight,0.04,43,17,0.213400,93.2300,99.8300
orscale_muon_moonlight,0.04,43,18,0.208900,93.4800,99.8900
orscale_muon_moonlight,0.04,43,19,0.202400,93.6700,99.8600
orscale_muon_moonlight,0.04,43,20,0.202000,93.6600,99.8600
orscale_muon_moonlight,0.04,43,21,0.198400,93.7900,99.8700
orscale_muon_moonlight,0.04,43,22,0.198200,93.8300,99.8600
orscale_muon_moonlight,0.04,43,23,0.197600,93.8400,99.8700
orscale_muon_moonlight,0.04,44,0,1.013200,65.0400,97.3600
orscale_muon_moonlight,0.04,44,1,0.722200,75.2300,98.3300
orscale_muon_moonlight,0.04,44,2,0.605300,79.4200,98.9000
orscale_muon_moonlight,0.04,44,3,0.760000,76.2600,97.6200
orscale_muon_moonlight,0.04,44,4,0.801900,76.4400,97.9600
orscale_muon_moonlight,0.04,44,5,0.625800,80.3600,99.0300
orscale_muon_moonlight,0.04,44,6,0.379400,87.2300,99.4500
orscale_muon_moonlight,0.04,44,7,0.375200,87.1500,99.5000
orscale_muon_moonlight,0.04,44,8,0.309200,89.3300,99.6400
orscale_muon_moonlight,0.04,44,9,0.261000,91.0900,99.7400
orscale_muon_moonlight,0.04,44,10,0.289000,89.9700,99.7500
orscale_muon_moonlight,0.04,44,11,0.267100,91.0800,99.7100
orscale_muon_moonlight,0.04,44,12,0.240700,92.1400,99.8100
orscale_muon_moonlight,0.04,44,13,0.258800,91.4500,99.7400
orscale_muon_moonlight,0.04,44,14,0.224600,92.8900,99.8300
orscale_muon_moonlight,0.04,44,15,0.230100,92.7200,99.8200
orscale_muon_moonlight,0.04,44,16,0.216900,93.2900,99.8600
orscale_muon_moonlight,0.04,44,17,0.207400,93.4000,99.8300
orscale_muon_moonlight,0.04,44,18,0.203900,93.6200,99.8400
orscale_muon_moonlight,0.04,44,19,0.204800,93.8300,99.8700
orscale_muon_moonlight,0.04,44,20,0.200800,93.8700,99.8600
orscale_muon_moonlight,0.04,44,21,0.199600,93.8400,99.8700
orscale_muon_moonlight,0.04,44,22,0.198200,93.9200,99.8800
orscale_muon_moonlight,0.04,44,23,0.197800,94.0000,99.8700
mutrust,0.005,42,0,1.381200,54.7300,94.7800
mutrust,0.005,42,1,0.739500,74.3500,98.1900
mutrust,0.005,42,2,0.676900,76.5700,98.2500
mutrust,0.005,42,3,0.496000,82.9900,99.2700
mutrust,0.005,42,4,0.441700,85.1100,99.2500
mutrust,0.005,42,5,0.385200,86.6600,99.4800
mutrust,0.005,42,6,0.313800,88.9200,99.7200
mutrust,0.005,42,7,0.314200,89.2500,99.6800
mutrust,0.005,42,8,0.288900,90.1900,99.6900
mutrust,0.005,42,9,0.280600,90.5100,99.7300
mutrust,0.005,42,10,0.272600,91.0500,99.7400
mutrust,0.005,42,11,0.263900,91.2200,99.6900
mutrust,0.005,42,12,0.246000,91.9700,99.7700
mutrust,0.005,42,13,0.239200,92.4100,99.8200
mutrust,0.005,42,14,0.240500,92.2200,99.8600
mutrust,0.005,42,15,0.228900,92.6400,99.7900
mutrust,0.005,42,16,0.226800,93.0900,99.8500
mutrust,0.005,42,17,0.231700,92.9900,99.7700
mutrust,0.005,42,18,0.213600,93.5100,99.8200
mutrust,0.005,42,19,0.215700,93.5300,99.8700
mutrust,0.005,42,20,0.204600,93.8800,99.8300
mutrust,0.005,42,21,0.204200,93.9400,99.8700
mutrust,0.005,42,22,0.203800,93.9900,99.8800
mutrust,0.005,42,23,0.203700,94.0000,99.8800
mutrust,0.005,43,0,1.391800,53.2500,94.0500
mutrust,0.005,43,1,0.648000,77.9200,98.7200
mutrust,0.005,43,2,0.562800,81.0800,98.7700
mutrust,0.005,43,3,0.516700,82.2300,98.9000
mutrust,0.005,43,4,0.468200,84.0700,99.1900
mutrust,0.005,43,5,0.375900,87.0700,99.4600
mutrust,0.005,43,6,0.378000,86.8800,99.5800
mutrust,0.005,43,7,0.318800,89.1100,99.6500
mutrust,0.005,43,8,0.274100,90.7100,99.7600
mutrust,0.005,43,9,0.263600,91.0200,99.8000
mutrust,0.005,43,10,0.268500,90.8500,99.8100
mutrust,0.005,43,11,0.275500,90.9500,99.8100
mutrust,0.005,43,12,0.251400,91.7100,99.8300
mutrust,0.005,43,13,0.235300,92.1700,99.8200
mutrust,0.005,43,14,0.241500,92.4200,99.8100
mutrust,0.005,43,15,0.225600,92.8900,99.8800
mutrust,0.005,43,16,0.224500,93.0400,99.8600
mutrust,0.005,43,17,0.216600,93.1400,99.8800
mutrust,0.005,43,18,0.214900,93.1500,99.9100
mutrust,0.005,43,19,0.208300,93.4600,99.9000
mutrust,0.005,43,20,0.208500,93.5900,99.9200
mutrust,0.005,43,21,0.205000,93.6800,99.9200
mutrust,0.005,43,22,0.205100,93.7000,99.9000
mutrust,0.005,43,23,0.204800,93.6800,99.9000
mutrust,0.005,44,0,1.377100,54.0100,94.5100
mutrust,0.005,44,1,0.795100,71.4900,98.1300
mutrust,0.005,44,2,0.640200,77.9700,98.6800
mutrust,0.005,44,3,0.589400,80.1300,98.8700
mutrust,0.005,44,4,0.387800,86.7700,99.4700
mutrust,0.005,44,5,0.355800,87.5500,99.6400
mutrust,0.005,44,6,0.342000,88.3400,99.6500
mutrust,0.005,44,7,0.323300,88.8400,99.6400
mutrust,0.005,44,8,0.284800,90.5000,99.7300
mutrust,0.005,44,9,0.251600,91.7100,99.7700
mutrust,0.005,44,10,0.274900,91.0300,99.7600
mutrust,0.005,44,11,0.254300,91.6400,99.8500
mutrust,0.005,44,12,0.241300,92.0300,99.8100
mutrust,0.005,44,13,0.253500,91.7800,99.8100
mutrust,0.005,44,14,0.238700,92.7600,99.7900
mutrust,0.005,44,15,0.234200,92.4000,99.8400
mutrust,0.005,44,16,0.224900,93.1700,99.8500
mutrust,0.005,44,17,0.229100,93.1400,99.8700
mutrust,0.005,44,18,0.225600,93.2300,99.8600
mutrust,0.005,44,19,0.212800,93.6600,99.8700
mutrust,0.005,44,20,0.213500,93.7000,99.8700
mutrust,0.005,44,21,0.209900,93.7900,99.8900
mutrust,0.005,44,22,0.210200,93.9000,99.8900
mutrust,0.005,44,23,0.209600,93.8500,99.9000
mutrust,0.01,42,0,0.952900,66.3300,97.1600
mutrust,0.01,42,1,0.804400,72.9200,97.5300
mutrust,0.01,42,2,0.647500,77.8100,98.7300
mutrust,0.01,42,3,0.434400,85.0100,99.4000
mutrust,0.01,42,4,0.427400,85.6100,99.3400
mutrust,0.01,42,5,0.387800,86.6500,99.5300
mutrust,0.01,42,6,0.322100,89.0800,99.6900
mutrust,0.01,42,7,0.296800,89.9000,99.6200
mutrust,0.01,42,8,0.317600,89.3800,99.7000
mutrust,0.01,42,9,0.266800,91.0500,99.8300
mutrust,0.01,42,10,0.266400,91.2000,99.7800
mutrust,0.01,42,11,0.250500,91.6100,99.7100
mutrust,0.01,42,12,0.256000,91.9500,99.7200
mutrust,0.01,42,13,0.247000,92.1800,99.8000
mutrust,0.01,42,14,0.242700,92.4700,99.8400
mutrust,0.01,42,15,0.230500,92.9300,99.7800
mutrust,0.01,42,16,0.228500,93.1000,99.8300
mutrust,0.01,42,17,0.225000,93.2100,99.8400
mutrust,0.01,42,18,0.216500,93.5300,99.8200
mutrust,0.01,42,19,0.216000,93.5000,99.8100
mutrust,0.01,42,20,0.214700,93.6800,99.8300
mutrust,0.01,42,21,0.210600,93.8100,99.8500
mutrust,0.01,42,22,0.209900,93.8300,99.8300
mutrust,0.01,42,23,0.209600,93.8400,99.8300
mutrust,0.01,43,0,1.017500,64.0100,96.9000
mutrust,0.01,43,1,0.713800,76.0600,98.0000
mutrust,0.01,43,2,0.518500,82.4400,99.0500
mutrust,0.01,43,3,0.408600,86.1200,99.4200
mutrust,0.01,43,4,0.477700,83.8600,99.0700
mutrust,0.01,43,5,0.371600,87.1800,99.6100
mutrust,0.01,43,6,0.375900,86.8300,99.6300
mutrust,0.01,43,7,0.333900,88.7300,99.6300
mutrust,0.01,43,8,0.271100,90.8400,99.7000
mutrust,0.01,43,9,0.305900,89.4200,99.7000
mutrust,0.01,43,10,0.263300,91.0600,99.8100
mutrust,0.01,43,11,0.276500,90.8900,99.7100
mutrust,0.01,43,12,0.248400,91.9000,99.8200
mutrust,0.01,43,13,0.240200,92.3800,99.7600
mutrust,0.01,43,14,0.240300,92.1800,99.8000
mutrust,0.01,43,15,0.245700,92.0200,99.8600
mutrust,0.01,43,16,0.228400,92.7800,99.8200
mutrust,0.01,43,17,0.228300,92.9300,99.8000
mutrust,0.01,43,18,0.223700,93.0700,99.8300
mutrust,0.01,43,19,0.215300,93.3400,99.8200
mutrust,0.01,43,20,0.216700,93.4600,99.8200
mutrust,0.01,43,21,0.213300,93.5300,99.8700
mutrust,0.01,43,22,0.213900,93.5700,99.8600
mutrust,0.01,43,23,0.213500,93.5500,99.8700
mutrust,0.01,44,0,0.985300,65.1000,96.9300
mutrust,0.01,44,1,0.876000,69.5800,97.5400
mutrust,0.01,44,2,0.554500,81.0600,98.8400
mutrust,0.01,44,3,0.555500,81.4000,98.9200
mutrust,0.01,44,4,0.379700,87.2300,99.5200
mutrust,0.01,44,5,0.365100,87.3300,99.5600
mutrust,0.01,44,6,0.350700,87.7100,99.5800
mutrust,0.01,44,7,0.311500,89.2800,99.6500
mutrust,0.01,44,8,0.284100,90.2500,99.6500
mutrust,0.01,44,9,0.257700,91.4100,99.7000
mutrust,0.01,44,10,0.282300,90.7200,99.7800
mutrust,0.01,44,11,0.275600,90.9900,99.8100
mutrust,0.01,44,12,0.261000,91.6100,99.8000
mutrust,0.01,44,13,0.252200,91.9200,99.7500
mutrust,0.01,44,14,0.236500,92.4400,99.7800
mutrust,0.01,44,15,0.239200,92.5300,99.8400
mutrust,0.01,44,16,0.235300,92.7700,99.8400
mutrust,0.01,44,17,0.232200,92.9100,99.8600
mutrust,0.01,44,18,0.230100,93.0200,99.8700
mutrust,0.01,44,19,0.224200,93.1600,99.8800
mutrust,0.01,44,20,0.222000,93.3800,99.9000
mutrust,0.01,44,21,0.217100,93.6700,99.8400
mutrust,0.01,44,22,0.217500,93.4800,99.8800
mutrust,0.01,44,23,0.217200,93.6000,99.8500
mutrust,0.02,42,0,1.304300,58.8600,95.0300
mutrust,0.02,42,1,0.738400,74.7500,98.2800
mutrust,0.02,42,2,0.614300,78.8100,98.7700
mutrust,0.02,42,3,0.436600,84.7500,99.5200
mutrust,0.02,42,4,0.393700,86.9200,99.4500
mutrust,0.02,42,5,0.368400,87.2500,99.5400
mutrust,0.02,42,6,0.307900,89.7000,99.6900
mutrust,0.02,42,7,0.292500,90.0100,99.6600
mutrust,0.02,42,8,0.312300,89.4000,99.6500
mutrust,0.02,42,9,0.291600,90.1000,99.7600
mutrust,0.02,42,10,0.272600,90.8900,99.7800
mutrust,0.02,42,11,0.263100,91.3700,99.7100
mutrust,0.02,42,12,0.241300,92.3900,99.8700
mutrust,0.02,42,13,0.257100,91.7500,99.8100
mutrust,0.02,42,14,0.242900,92.3000,99.8700
mutrust,0.02,42,15,0.229100,92.8400,99.8600
mutrust,0.02,42,16,0.229100,92.9100,99.7700
mutrust,0.02,42,17,0.232700,92.9100,99.8300
mutrust,0.02,42,18,0.226300,93.3100,99.8100
mutrust,0.02,42,19,0.228700,93.0900,99.8000
mutrust,0.02,42,20,0.220700,93.3500,99.8400
mutrust,0.02,42,21,0.219000,93.5300,99.8600
mutrust,0.02,42,22,0.218800,93.5100,99.8500
mutrust,0.02,42,23,0.218900,93.4500,99.8700
mutrust,0.02,43,0,1.032100,65.1300,96.6400
mutrust,0.02,43,1,0.663400,77.5000,98.2400
mutrust,0.02,43,2,0.499000,83.1100,99.1800
mutrust,0.02,43,3,0.407600,85.9000,99.3500
mutrust,0.02,43,4,0.412500,85.7800,99.3900
mutrust,0.02,43,5,0.352200,88.0100,99.6800
mutrust,0.02,43,6,0.350400,87.7400,99.6600
mutrust,0.02,43,7,0.311100,89.2500,99.7100
mutrust,0.02,43,8,0.283200,90.3300,99.6900
mutrust,0.02,43,9,0.267500,90.9400,99.7600
mutrust,0.02,43,10,0.266900,91.1000,99.7600
mutrust,0.02,43,11,0.250600,91.9100,99.8000
mutrust,0.02,43,12,0.250000,91.5600,99.8500
mutrust,0.02,43,13,0.244300,92.0600,99.8200
mutrust,0.02,43,14,0.238800,92.6300,99.7700
mutrust,0.02,43,15,0.225100,92.8800,99.8600
mutrust,0.02,43,16,0.233400,92.9100,99.8400
mutrust,0.02,43,17,0.226700,93.2700,99.7900
mutrust,0.02,43,18,0.217200,93.5300,99.8800
mutrust,0.02,43,19,0.212000,93.5400,99.8400
mutrust,0.02,43,20,0.211000,93.7800,99.8700
mutrust,0.02,43,21,0.209500,93.8800,99.8500
mutrust,0.02,43,22,0.208500,93.8600,99.8600
mutrust,0.02,43,23,0.208100,93.9300,99.8700
mutrust,0.02,44,0,1.261500,59.7400,92.1900
mutrust,0.02,44,1,0.806500,72.0600,97.9700
mutrust,0.02,44,2,0.554200,80.7600,98.9700
mutrust,0.02,44,3,0.511200,82.7300,99.2100
mutrust,0.02,44,4,0.367700,87.2600,99.4900
mutrust,0.02,44,5,0.354100,88.0700,99.6200
mutrust,0.02,44,6,0.356500,87.8800,99.5400
mutrust,0.02,44,7,0.324000,88.8700,99.6700
mutrust,0.02,44,8,0.294800,90.0100,99.6500
mutrust,0.02,44,9,0.275700,90.8800,99.7200
mutrust,0.02,44,10,0.305900,90.0300,99.6800
mutrust,0.02,44,11,0.278500,91.2800,99.8100
mutrust,0.02,44,12,0.250800,91.9700,99.7900
mutrust,0.02,44,13,0.254700,91.7700,99.8100
mutrust,0.02,44,14,0.232200,92.6400,99.7900
mutrust,0.02,44,15,0.233600,92.6100,99.8000
mutrust,0.02,44,16,0.233300,92.7700,99.9000
mutrust,0.02,44,17,0.226000,93.0600,99.8000
mutrust,0.02,44,18,0.219600,93.4000,99.8800
mutrust,0.02,44,19,0.220200,93.5900,99.8500
mutrust,0.02,44,20,0.216100,93.6600,99.9100
mutrust,0.02,44,21,0.215500,93.7400,99.8700
mutrust,0.02,44,22,0.215000,93.7400,99.8700
mutrust,0.02,44,23,0.214800,93.7200,99.8900
mutrust,0.04,42,0,1.577000,55.8100,92.5000
mutrust,0.04,42,1,0.666600,76.9700,98.3500
mutrust,0.04,42,2,0.566100,80.6400,99.1000
mutrust,0.04,42,3,0.440600,85.4000,99.3700
mutrust,0.04,42,4,0.408300,86.2000,99.3300
mutrust,0.04,42,5,0.375900,87.2800,99.6000
mutrust,0.04,42,6,0.317100,89.1400,99.6600
mutrust,0.04,42,7,0.285500,90.1300,99.7000
mutrust,0.04,42,8,0.295400,90.0400,99.8100
mutrust,0.04,42,9,0.296200,90.2800,99.7200
mutrust,0.04,42,10,0.281500,90.9500,99.7500
mutrust,0.04,42,11,0.250100,91.8700,99.7700
mutrust,0.04,42,12,0.245900,91.9400,99.7600
mutrust,0.04,42,13,0.265500,91.6600,99.7700
mutrust,0.04,42,14,0.251200,91.9100,99.8500
mutrust,0.04,42,15,0.232000,92.4800,99.8000
mutrust,0.04,42,16,0.234900,93.0100,99.7800
mutrust,0.04,42,17,0.229300,92.8900,99.8100
mutrust,0.04,42,18,0.219100,93.4800,99.8100
mutrust,0.04,42,19,0.219800,93.6100,99.7900
mutrust,0.04,42,20,0.211500,93.8300,99.8200
mutrust,0.04,42,21,0.211300,93.8300,99.8500
mutrust,0.04,42,22,0.211500,93.8300,99.8200
mutrust,0.04,42,23,0.211100,93.8600,99.8100
mutrust,0.04,43,0,1.046600,64.8100,95.7300
mutrust,0.04,43,1,0.568000,80.7900,98.9300
mutrust,0.04,43,2,0.469100,84.3700,99.0800
mutrust,0.04,43,3,0.414800,85.7900,99.3000
mutrust,0.04,43,4,0.420100,85.7500,99.4200
mutrust,0.04,43,5,0.358900,87.4800,99.4800
mutrust,0.04,43,6,0.360500,87.6800,99.6400
mutrust,0.04,43,7,0.302000,89.5500,99.7200
mutrust,0.04,43,8,0.292200,90.1000,99.6600
mutrust,0.04,43,9,0.271400,90.8800,99.7300
mutrust,0.04,43,10,0.271500,91.0600,99.7600
mutrust,0.04,43,11,0.264000,91.4500,99.8000
mutrust,0.04,43,12,0.271100,91.2900,99.7200
mutrust,0.04,43,13,0.242200,92.4400,99.8500
mutrust,0.04,43,14,0.242900,92.4600,99.7900
mutrust,0.04,43,15,0.232500,92.7200,99.8300
mutrust,0.04,43,16,0.224100,93.0700,99.8100
mutrust,0.04,43,17,0.224400,93.0100,99.8300
mutrust,0.04,43,18,0.220600,93.2700,99.8400
mutrust,0.04,43,19,0.217100,93.5600,99.8100
mutrust,0.04,43,20,0.215500,93.5100,99.8200
mutrust,0.04,43,21,0.212100,93.7900,99.8100
mutrust,0.04,43,22,0.211300,93.8200,99.8000
mutrust,0.04,43,23,0.210500,93.8800,99.8100
mutrust,0.04,44,0,1.176200,62.1500,93.2000
mutrust,0.04,44,1,0.827700,71.7500,97.0700
mutrust,0.04,44,2,0.586400,79.6800,98.8300
mutrust,0.04,44,3,0.599800,79.9200,99.1700
mutrust,0.04,44,4,0.384800,86.8300,99.4300
mutrust,0.04,44,5,0.350100,88.0400,99.5900
mutrust,0.04,44,6,0.309200,89.5600,99.6300
mutrust,0.04,44,7,0.313500,89.2300,99.7100
mutrust,0.04,44,8,0.291800,90.0000,99.7700
mutrust,0.04,44,9,0.269600,90.8900,99.7700
mutrust,0.04,44,10,0.264400,91.1400,99.8000
mutrust,0.04,44,11,0.249800,91.5600,99.8100
mutrust,0.04,44,12,0.250300,91.8500,99.7800
mutrust,0.04,44,13,0.244900,92.1500,99.8300
mutrust,0.04,44,14,0.250700,92.1000,99.7600
mutrust,0.04,44,15,0.229500,92.7800,99.8800
mutrust,0.04,44,16,0.234200,92.7800,99.8900
mutrust,0.04,44,17,0.227300,93.1900,99.8400
mutrust,0.04,44,18,0.215100,93.3800,99.8700
mutrust,0.04,44,19,0.218000,93.4300,99.8700
mutrust,0.04,44,20,0.213800,93.6400,99.9000
mutrust,0.04,44,21,0.211600,93.6200,99.8900
mutrust,0.04,44,22,0.211800,93.7200,99.8900
mutrust,0.04,44,23,0.211500,93.6600,99.9000
adamw,0.001,42,0,1.276400,54.7100,94.5900
adamw,0.001,42,1,1.071600,61.9700,96.0900
adamw,0.001,42,2,0.883100,68.6200,97.9700
adamw,0.001,42,3,0.735200,74.6200,98.2700
adamw,0.001,42,4,0.777600,73.1500,98.6400
adamw,0.001,42,5,0.762100,74.4200,98.8500
adamw,0.001,42,6,0.517900,82.5500,99.0500
adamw,0.001,42,7,0.587700,80.2000,98.7800
adamw,0.001,42,8,0.476400,83.7300,99.4600
adamw,0.001,42,9,0.383900,86.9100,99.4800
adamw,0.001,42,10,0.386700,87.1300,99.5500
adamw,0.001,42,11,0.399900,86.7600,99.2600
adamw,0.001,42,12,0.376400,87.6900,99.6200
adamw,0.001,42,13,0.356000,88.4600,99.5500
adamw,0.001,42,14,0.322000,89.0700,99.7600
adamw,0.001,42,15,0.337700,89.1300,99.6100
adamw,0.001,42,16,0.354400,88.3000,99.6900
adamw,0.001,42,17,0.271000,90.8500,99.8400
adamw,0.001,42,18,0.258000,91.4700,99.8100
adamw,0.001,42,19,0.238800,92.0900,99.8100
adamw,0.001,42,20,0.236400,92.3500,99.8100
adamw,0.001,42,21,0.236700,92.3500,99.8300
adamw,0.001,42,22,0.233700,92.3100,99.8300
adamw,0.001,42,23,0.234200,92.3900,99.8200
adamw,0.001,43,0,1.492300,46.0500,92.0700
adamw,0.001,43,1,0.945600,67.7400,96.8600
adamw,0.001,43,2,0.753300,73.8900,97.9000
adamw,0.001,43,3,0.706100,75.3700,98.5800
adamw,0.001,43,4,0.791400,73.7200,97.6600
adamw,0.001,43,5,0.512600,82.4700,99.2200
adamw,0.001,43,6,0.500500,82.4500,99.3000
adamw,0.001,43,7,0.472200,84.0700,99.1700
adamw,0.001,43,8,0.467300,84.4500,99.0300
adamw,0.001,43,9,0.508700,82.7000,99.2700
adamw,0.001,43,10,0.356900,88.0000,99.6100
adamw,0.001,43,11,0.451200,84.6900,99.5300
adamw,0.001,43,12,0.409100,85.9900,99.6100
adamw,0.001,43,13,0.301800,89.8500,99.6900
adamw,0.001,43,14,0.415200,87.4300,99.4900
adamw,0.001,43,15,0.295500,90.2700,99.7200
adamw,0.001,43,16,0.268800,91.1100,99.7400
adamw,0.001,43,17,0.273300,91.1700,99.7800
adamw,0.001,43,18,0.282000,90.8900,99.7200
adamw,0.001,43,19,0.237700,92.2200,99.8100
adamw,0.001,43,20,0.234700,92.4700,99.8300
adamw,0.001,43,21,0.229900,92.6800,99.8500
adamw,0.001,43,22,0.229300,92.5600,99.8500
adamw,0.001,43,23,0.229000,92.5900,99.8500
adamw,0.001,44,0,1.304500,53.6900,94.8100
adamw,0.001,44,1,0.978300,65.7400,97.7900
adamw,0.001,44,2,1.025100,64.6300,95.9800
adamw,0.001,44,3,0.753400,74.3300,98.5700
adamw,0.001,44,4,0.744000,73.9500,98.2600
adamw,0.001,44,5,0.593400,79.1100,98.7900
adamw,0.001,44,6,0.548700,81.4500,98.8100
adamw,0.001,44,7,0.633100,78.2400,98.9500
adamw,0.001,44,8,0.567100,81.2700,98.8200
adamw,0.001,44,9,0.394300,86.8700,99.3900
adamw,0.001,44,10,0.420800,85.4100,99.5700
adamw,0.001,44,11,0.341100,88.2900,99.6300
adamw,0.001,44,12,0.379000,87.1000,99.3900
adamw,0.001,44,13,0.496200,84.3500,99.4900
adamw,0.001,44,14,0.348800,88.4700,99.5900
adamw,0.001,44,15,0.289400,90.7800,99.6300
adamw,0.001,44,16,0.272400,91.0400,99.7300
adamw,0.001,44,17,0.266400,91.4700,99.7700
adamw,0.001,44,18,0.254900,91.8000,99.8000
adamw,0.001,44,19,0.249300,92.1100,99.8100
adamw,0.001,44,20,0.240500,92.2300,99.8500
adamw,0.001,44,21,0.234700,92.4500,99.8400
adamw,0.001,44,22,0.234100,92.7000,99.8300
adamw,0.001,44,23,0.233500,92.6100,99.8400
adamw,0.003,42,0,1.141500,60.1500,95.1600
adamw,0.003,42,1,1.000100,65.7600,96.0700
adamw,0.003,42,2,0.808400,71.5200,98.1300
adamw,0.003,42,3,0.631700,77.8300,98.8000
adamw,0.003,42,4,0.742800,75.7700,98.5800
adamw,0.003,42,5,0.628800,78.8900,99.1800
adamw,0.003,42,6,0.539900,82.8700,98.8100
adamw,0.003,42,7,0.433500,85.1600,99.3100
adamw,0.003,42,8,0.438600,85.5500,99.3600
adamw,0.003,42,9,0.355100,88.0800,99.5600
adamw,0.003,42,10,0.414600,86.6200,99.4400
adamw,0.003,42,11,0.356300,88.4400,99.6300
adamw,0.003,42,12,0.391400,87.6700,99.4400
adamw,0.003,42,13,0.353700,88.6800,99.6500
adamw,0.003,42,14,0.274900,90.9500,99.7000
adamw,0.003,42,15,0.282600,91.3600,99.7600
adamw,0.003,42,16,0.259100,91.9100,99.7800
adamw,0.003,42,17,0.259000,92.0900,99.7700
adamw,0.003,42,18,0.233900,92.8000,99.7800
adamw,0.003,42,19,0.235600,92.8900,99.8100
adamw,0.003,42,20,0.231600,93.1300,99.8100
adamw,0.003,42,21,0.228200,93.0800,99.8200
adamw,0.003,42,22,0.227800,93.1000,99.8400
adamw,0.003,42,23,0.228000,93.1900,99.8300
adamw,0.003,43,0,1.225200,55.7600,94.8400
adamw,0.003,43,1,0.872500,70.1600,97.3800
adamw,0.003,43,2,0.738500,74.4900,98.3100
adamw,0.003,43,3,0.699200,75.7300,98.4400
adamw,0.003,43,4,0.645700,77.5400,98.5900
adamw,0.003,43,5,0.521500,81.8500,99.2400
adamw,0.003,43,6,0.445000,84.5100,99.2800
adamw,0.003,43,7,0.465600,84.7300,99.1600
adamw,0.003,43,8,0.397000,86.6400,99.4300
adamw,0.003,43,9,0.459500,85.2600,99.3600
adamw,0.003,43,10,0.367500,88.2100,99.4800
adamw,0.003,43,11,0.347500,88.4600,99.5800
adamw,0.003,43,12,0.349500,88.6000,99.6400
adamw,0.003,43,13,0.338800,89.4700,99.6400
adamw,0.003,43,14,0.339300,89.5000,99.7000
