optimizer,lr,seed,epoch,step,train_loss,train_top1,lr_mult,elapsed_s
adamw,0.003,42,4,450,0.492800,82.9400,0.9000,17.100
adamw,0.003,42,5,500,0.438700,84.8600,1.0000,19.100
adamw,0.003,42,5,550,0.432200,85.3500,0.9982,20.800
adamw,0.003,42,6,600,0.382800,86.9900,0.9926,22.800
adamw,0.003,42,6,650,0.369000,87.2100,0.9835,24.400
adamw,0.003,42,7,700,0.306000,89.4400,0.9708,26.600
adamw,0.003,42,7,750,0.318800,89.1500,0.9546,28.200
adamw,0.003,42,8,800,0.277100,90.6200,0.9350,30.200
adamw,0.003,42,8,850,0.272800,90.7200,0.9122,31.900
adamw,0.003,42,9,900,0.229800,92.3000,0.8864,34.000
adamw,0.003,42,9,950,0.243100,91.7300,0.8578,35.700
adamw,0.003,42,10,1000,0.202100,93.1400,0.8265,37.700
adamw,0.003,42,10,1050,0.210900,92.8200,0.7928,39.500
adamw,0.003,42,11,1100,0.181600,93.7300,0.7569,41.700
adamw,0.003,42,11,1150,0.185100,93.6700,0.7192,43.300
adamw,0.003,42,12,1200,0.150200,94.9700,0.6798,45.300
adamw,0.003,42,12,1250,0.158300,94.6400,0.6391,47.000
adamw,0.003,42,13,1300,0.131300,95.5200,0.5973,49.100
adamw,0.003,42,13,1350,0.134700,95.3800,0.5549,50.800
adamw,0.003,42,14,1400,0.108900,96.3400,0.5120,52.800
adamw,0.003,42,14,1450,0.109500,96.3700,0.4691,54.400
adamw,0.003,42,15,1500,0.094000,96.8800,0.4264,56.600
adamw,0.003,42,15,1550,0.093500,96.9600,0.3842,58.200
adamw,0.003,42,16,1600,0.074200,97.7000,0.3429,60.300
adamw,0.003,42,17,1650,0.069100,97.8500,0.3027,62.400
adamw,0.003,42,17,1700,0.059000,98.2000,0.2640,64.000
adamw,0.003,42,18,1750,0.053600,98.3400,0.2271,66.100
adamw,0.003,42,18,1800,0.047500,98.6800,0.1921,67.800
adamw,0.003,42,19,1850,0.035100,99.0800,0.1594,69.800
adamw,0.003,42,19,1900,0.037500,98.9800,0.1293,71.500
adamw,0.003,42,20,1950,0.030800,99.2200,0.1018,73.600
adamw,0.003,42,20,2000,0.029900,99.2900,0.0774,75.200
adamw,0.003,42,21,2050,0.027500,99.3500,0.0560,77.400
adamw,0.003,42,21,2100,0.026400,99.4300,0.0379,79.000
adamw,0.003,42,22,2150,0.021200,99.6100,0.0232,81.100
adamw,0.003,42,22,2200,0.023500,99.5100,0.0120,82.800
adamw,0.003,42,23,2250,0.022000,99.5300,0.0045,84.900
adamw,0.003,42,23,2300,0.022100,99.5400,0.0006,86.600
adamw,0.003,43,0,50,1.885300,33.5900,0.1000,2.400
adamw,0.003,43,1,100,1.066500,64.1900,0.2000,4.600
adamw,0.003,43,1,150,0.990800,65.6500,0.3000,6.300
adamw,0.003,43,2,200,0.729400,75.4200,0.4000,8.400
adamw,0.003,43,2,250,0.714400,75.4500,0.5000,10.000
adamw,0.003,43,3,300,0.577000,80.1000,0.6000,12.100
adamw,0.003,43,3,350,0.574200,80.3700,0.7000,13.700
adamw,0.003,43,4,400,0.507100,82.9800,0.8000,15.800
adamw,0.003,43,4,450,0.490000,83.1800,0.9000,17.400
adamw,0.003,43,5,500,0.447800,84.5300,1.0000,19.500
adamw,0.003,43,5,550,0.431100,85.1800,0.9982,21.200
adamw,0.003,43,6,600,0.356900,87.8100,0.9926,23.300
adamw,0.003,43,6,650,0.359600,87.6100,0.9835,24.800
adamw,0.003,43,7,700,0.306600,89.5800,0.9708,27.000
adamw,0.003,43,7,750,0.316800,89.0100,0.9546,28.600
adamw,0.003,43,8,800,0.278300,90.1900,0.9350,30.600
adamw,0.003,43,8,850,0.273100,90.4600,0.9122,32.300
adamw,0.003,43,9,900,0.243800,91.7800,0.8864,34.400
adamw,0.003,43,9,950,0.248000,91.5400,0.8578,36.100
adamw,0.003,43,10,1000,0.217500,92.6800,0.8265,38.100
adamw,0.003,43,10,1050,0.220400,92.4700,0.7928,39.900
adamw,0.003,43,11,1100,0.172100,94.4000,0.7569,42.300
adamw,0.003,43,11,1150,0.184900,93.7700,0.7192,44.000
adamw,0.003,43,12,1200,0.149900,95.0200,0.6798,46.000
adamw,0.003,43,12,1250,0.154400,94.7700,0.6391,47.700
adamw,0.003,43,13,1300,0.136900,95.3800,0.5973,49.800
adamw,0.003,43,13,1350,0.136700,95.2900,0.5549,51.500
adamw,0.003,43,14,1400,0.114000,96.1400,0.5120,53.500
adamw,0.003,43,14,1450,0.110300,96.2600,0.4691,55.200
adamw,0.003,43,15,1500,0.092300,97.0400,0.4264,57.300
adamw,0.003,43,15,1550,0.090600,97.0500,0.3842,58.900
adamw,0.003,43,16,1600,0.075800,97.5800,0.3429,61.000
adamw,0.003,43,17,1650,0.050600,98.4400,0.3027,63.200
adamw,0.003,43,17,1700,0.055500,98.3500,0.2640,64.800
adamw,0.003,43,18,1750,0.046900,98.6800,0.2271,66.900
adamw,0.003,43,18,1800,0.042700,98.7600,0.1921,68.600
adamw,0.003,43,19,1850,0.029600,99.1900,0.1594,70.700
adamw,0.003,43,19,1900,0.034700,99.0400,0.1293,72.300
adamw,0.003,43,20,1950,0.026100,99.4900,0.1018,74.400
adamw,0.003,43,20,2000,0.030300,99.2100,0.0774,76.100
adamw,0.003,43,21,2050,0.028100,99.2300,0.0560,78.200
adamw,0.003,43,21,2100,0.025500,99.4000,0.0379,79.800
adamw,0.003,43,22,2150,0.023100,99.4300,0.0232,81.800
adamw,0.003,43,22,2200,0.022700,99.4600,0.0120,83.500
adamw,0.003,43,23,2250,0.024100,99.5800,0.0045,85.500
adamw,0.003,43,23,2300,0.022800,99.5000,0.0006,87.200
adamw,0.003,44,0,50,1.868000,34.9300,0.1000,2.400
adamw,0.003,44,1,100,1.128600,58.9800,0.2000,4.500
adamw,0.003,44,1,150,0.986300,65.5600,0.3000,6.200
adamw,0.003,44,2,200,0.752600,74.5400,0.4000,8.200
adamw,0.003,44,2,250,0.700900,76.1000,0.5000,9.800
adamw,0.003,44,3,300,0.587400,79.8800,0.6000,11.900
adamw,0.003,44,3,350,0.568800,80.7100,0.7000,13.500
adamw,0.003,44,4,400,0.503300,82.6800,0.8000,15.500
adamw,0.003,44,4,450,0.482100,83.3900,0.9000,17.200
adamw,0.003,44,5,500,0.431100,85.6000,1.0000,19.300
adamw,0.003,44,5,550,0.424800,85.5200,0.9982,20.900
adamw,0.003,44,6,600,0.362900,87.6600,0.9926,22.900
adamw,0.003,44,6,650,0.360400,87.7400,0.9835,24.500
adamw,0.003,44,7,700,0.305700,89.6200,0.9708,26.600
adamw,0.003,44,7,750,0.311700,89.4600,0.9546,28.200
adamw,0.003,44,8,800,0.277000,90.4900,0.9350,30.300
adamw,0.003,44,8,850,0.268300,90.8900,0.9122,32.000
adamw,0.003,44,9,900,0.234800,92.0400,0.8864,34.000
adamw,0.003,44,9,950,0.235800,91.9700,0.8578,35.700
adamw,0.003,44,10,1000,0.212700,92.7400,0.8265,37.800
adamw,0.003,44,10,1050,0.215300,92.5300,0.7928,39.600
adamw,0.003,44,11,1100,0.177600,94.0100,0.7569,41.800
adamw,0.003,44,11,1150,0.183000,93.7800,0.7192,43.500
adamw,0.003,44,12,1200,0.154000,94.9700,0.6798,45.500
adamw,0.003,44,12,1250,0.160200,94.6700,0.6391,47.200
adamw,0.003,44,13,1300,0.125500,95.7900,0.5973,49.300
adamw,0.003,44,13,1350,0.128400,95.7000,0.5549,50.900
adamw,0.003,44,14,1400,0.111400,96.1800,0.5120,53.000
adamw,0.003,44,14,1450,0.109300,96.2400,0.4691,54.700
adamw,0.003,44,15,1500,0.087600,97.2100,0.4264,56.800
adamw,0.003,44,15,1550,0.089300,97.1400,0.3842,58.400
adamw,0.003,44,16,1600,0.067500,97.8700,0.3429,60.500
adamw,0.003,44,17,1650,0.075200,97.6600,0.3027,62.600
adamw,0.003,44,17,1700,0.052400,98.4200,0.2640,64.300
adamw,0.003,44,18,1750,0.038700,98.8300,0.2271,66.400
adamw,0.003,44,18,1800,0.045200,98.6500,0.1921,68.100
adamw,0.003,44,19,1850,0.033000,99.0800,0.1594,70.100
adamw,0.003,44,19,1900,0.035000,99.0700,0.1293,71.900
adamw,0.003,44,20,1950,0.026800,99.3000,0.1018,73.900
adamw,0.003,44,20,2000,0.028300,99.3200,0.0774,75.600
adamw,0.003,44,21,2050,0.025900,99.4600,0.0560,77.600
adamw,0.003,44,21,2100,0.025900,99.4500,0.0379,79.200
adamw,0.003,44,22,2150,0.019800,99.6100,0.0232,81.300
adamw,0.003,44,22,2200,0.022700,99.4800,0.0120,83.000
adamw,0.003,44,23,2250,0.021200,99.5400,0.0045,85.000
adamw,0.003,44,23,2300,0.022100,99.5400,0.0006,86.700
adamw,0.01,42,0,50,1.673700,40.9800,0.1000,2.300
adamw,0.01,42,1,100,0.973500,65.3600,0.2000,4.500
adamw,0.01,42,1,150,0.854700,70.1600,0.3000,6.100
adamw,0.01,42,2,200,0.691300,76.1700,0.4000,8.100
adamw,0.01,42,2,250,0.652400,77.4000,0.5000,9.700
adamw,0.01,42,3,300,0.529600,82.1000,0.6000,11.800
adamw,0.01,42,3,350,0.535000,81.6300,0.7000,13.400
adamw,0.01,42,4,400,0.486600,83.2000,0.8000,15.500
adamw,0.01,42,4,450,0.470500,83.7300,0.9000,17.100
adamw,0.01,42,5,500,0.416000,85.7900,1.0000,19.200
adamw,0.01,42,5,550,0.410200,85.9000,0.9982,20.900
adamw,0.01,42,6,600,0.345500,87.9800,0.9926,22.900
adamw,0.01,42,6,650,0.353600,87.6800,0.9835,24.600
adamw,0.01,42,7,700,0.287200,90.0800,0.9708,26.700
adamw,0.01,42,7,750,0.298100,89.6800,0.9546,28.300
adamw,0.01,42,8,800,0.263700,90.8800,0.9350,30.300
adamw,0.01,42,8,850,0.253900,91.2100,0.9122,32.200
adamw,0.01,42,9,900,0.216500,92.5900,0.8864,34.700
adamw,0.01,42,9,950,0.224700,92.2900,0.8578,36.800
adamw,0.01,42,10,1000,0.181300,94.0000,0.8265,38.800
adamw,0.01,42,10,1050,0.192500,93.4100,0.7928,40.600
adamw,0.01,42,11,1100,0.161500,94.4200,0.7569,42.700
adamw,0.01,42,11,1150,0.167500,94.2100,0.7192,44.400
adamw,0.01,42,12,1200,0.135000,95.3500,0.6798,46.400
adamw,0.01,42,12,1250,0.139000,95.1500,0.6391,48.100
adamw,0.01,42,13,1300,0.109600,96.4500,0.5973,50.200
adamw,0.01,42,13,1350,0.112100,96.2300,0.5549,51.800
adamw,0.01,42,14,1400,0.097200,96.7200,0.5120,53.900
adamw,0.01,42,14,1450,0.096400,96.7900,0.4691,55.500
adamw,0.01,42,15,1500,0.076600,97.3200,0.4264,57.600
adamw,0.01,42,15,1550,0.078400,97.3000,0.3842,59.300
adamw,0.01,42,16,1600,0.057700,98.2300,0.3429,61.400
adamw,0.01,42,17,1650,0.042900,98.8300,0.3027,63.500
adamw,0.01,42,17,1700,0.043400,98.6900,0.2640,65.100
adamw,0.01,42,18,1750,0.038100,98.8800,0.2271,67.100
adamw,0.01,42,18,1800,0.034500,98.9900,0.1921,68.900
adamw,0.01,42,19,1850,0.023700,99.4700,0.1594,70.900
adamw,0.01,42,19,1900,0.025800,99.2900,0.1293,72.600
adamw,0.01,42,20,1950,0.022600,99.3900,0.1018,74.700
adamw,0.01,42,20,2000,0.019900,99.5000,0.0774,76.300
adamw,0.01,42,21,2050,0.018700,99.4700,0.0560,78.400
adamw,0.01,42,21,2100,0.017500,99.5800,0.0379,80.000
adamw,0.01,42,22,2150,0.013800,99.7100,0.0232,82.100
adamw,0.01,42,22,2200,0.014900,99.6300,0.0120,83.800
adamw,0.01,42,23,2250,0.014200,99.7200,0.0045,85.900
adamw,0.01,42,23,2300,0.014200,99.7000,0.0006,87.600
adamw,0.01,43,0,50,1.704900,39.4800,0.1000,2.300
adamw,0.01,43,1,100,0.947800,66.2100,0.2000,4.400
adamw,0.01,43,1,150,0.870800,69.4200,0.3000,6.100
adamw,0.01,43,2,200,0.661400,77.2500,0.4000,8.100
adamw,0.01,43,2,250,0.655500,77.2500,0.5000,9.800
adamw,0.01,43,3,300,0.533300,81.2500,0.6000,11.900
adamw,0.01,43,3,350,0.535800,81.6100,0.7000,13.400
adamw,0.01,43,4,400,0.482700,83.6400,0.8000,15.500
adamw,0.01,43,4,450,0.468600,83.8300,0.9000,17.200
adamw,0.01,43,5,500,0.411300,85.8300,1.0000,19.300
adamw,0.01,43,5,550,0.415100,85.6900,0.9982,20.900
adamw,0.01,43,6,600,0.333900,88.3000,0.9926,23.000
adamw,0.01,43,6,650,0.338900,88.2800,0.9835,24.600
adamw,0.01,43,7,700,0.298400,89.8200,0.9708,26.800
adamw,0.01,43,7,750,0.301300,89.6400,0.9546,28.400
adamw,0.01,43,8,800,0.253200,91.0700,0.9350,30.500
adamw,0.01,43,8,850,0.257400,90.9400,0.9122,32.500
adamw,0.01,43,9,900,0.221400,92.5100,0.8864,35.100
adamw,0.01,43,9,950,0.224100,92.2200,0.8578,36.800
adamw,0.01,43,10,1000,0.188000,93.4000,0.8265,38.900
adamw,0.01,43,10,1050,0.190800,93.3500,0.7928,40.600
adamw,0.01,43,11,1100,0.160000,94.5700,0.7569,42.800
adamw,0.01,43,11,1150,0.166500,94.3500,0.7192,44.500
adamw,0.01,43,12,1200,0.130300,95.4800,0.6798,46.600
adamw,0.01,43,12,1250,0.134700,95.2600,0.6391,48.200
adamw,0.01,43,13,1300,0.121100,95.8000,0.5973,50.300
adamw,0.01,43,13,1350,0.118500,95.9300,0.5549,52.000
adamw,0.01,43,14,1400,0.096200,96.7200,0.5120,54.100
adamw,0.01,43,14,1450,0.092600,96.8200,0.4691,55.700
adamw,0.01,43,15,1500,0.070600,97.6500,0.4264,57.800
adamw,0.01,43,15,1550,0.070000,97.6800,0.3842,59.400
adamw,0.01,43,16,1600,0.060100,98.0100,0.3429,61.600
adamw,0.01,43,17,1650,0.039200,98.2400,0.3027,63.600
adamw,0.01,43,17,1700,0.039700,98.7900,0.2640,65.300
adamw,0.01,43,18,1750,0.034200,99.3700,0.2271,67.400
adamw,0.01,43,18,1800,0.030600,99.1100,0.1921,69.000
adamw,0.01,43,19,1850,0.024900,99.0500,0.1594,71.100
adamw,0.01,43,19,1900,0.024100,99.3300,0.1293,72.800
adamw,0.01,43,20,1950,0.018500,99.4700,0.1018,74.900
adamw,0.01,43,20,2000,0.019900,99.4900,0.0774,76.500
adamw,0.01,43,21,2050,0.016600,99.5500,0.0560,78.700
adamw,0.01,43,21,2100,0.015800,99.6000,0.0379,80.300
adamw,0.01,43,22,2150,0.014100,99.6300,0.0232,82.400
adamw,0.01,43,22,2200,0.014500,99.6600,0.0120,84.100
adamw,0.01,43,23,2250,0.015100,99.6700,0.0045,86.200
adamw,0.01,43,23,2300,0.014200,99.6900,0.0006,87.900
adamw,0.01,44,0,50,1.693400,39.7900,0.1000,2.200
adamw,0.01,44,1,100,0.995900,64.2600,0.2000,4.400
adamw,0.01,44,1,150,0.867000,69.6700,0.3000,6.100
adamw,0.01,44,2,200,0.716700,75.5200,0.4000,8.200
adamw,0.01,44,2,250,0.645400,77.5800,0.5000,9.800
adamw,0.01,44,3,300,0.563800,80.2700,0.6000,11.900
adamw,0.01,44,3,350,0.540300,81.2900,0.7000,13.500
adamw,0.01,44,4,400,0.485300,83.0900,0.8000,15.600
adamw,0.01,44,4,450,0.457500,84.2300,0.9000,17.300
adamw,0.01,44,5,500,0.405700,86.2900,1.0000,19.400
adamw,0.01,44,5,550,0.411200,85.7400,0.9982,21.100
adamw,0.01,44,6,600,0.341800,88.1900,0.9926,23.100
adamw,0.01,44,6,650,0.338400,88.3400,0.9835,24.700
adamw,0.01,44,7,700,0.279600,90.5100,0.9708,26.800
adamw,0.01,44,7,750,0.289500,89.9700,0.9546,28.400
adamw,0.01,44,8,800,0.261700,91.2400,0.9350,30.400
adamw,0.01,44,8,850,0.247900,91.5200,0.9122,32.100
adamw,0.01,44,9,900,0.227200,92.2200,0.8864,34.200
adamw,0.01,44,9,950,0.226200,92.1700,0.8578,35.900
adamw,0.01,44,10,1000,0.195300,93.2700,0.8265,37.900
adamw,0.01,44,10,1050,0.196000,93.2400,0.7928,39.700
adamw,0.01,44,11,1100,0.158000,94.5100,0.7569,42.200
adamw,0.01,44,11,1150,0.162700,94.3100,0.7192,43.900
adamw,0.01,44,12,1200,0.136200,95.3600,0.6798,45.900
adamw,0.01,44,12,1250,0.140300,95.2100,0.6391,47.600
adamw,0.01,44,13,1300,0.105300,96.3600,0.5973,49.600
adamw,0.01,44,13,1350,0.108700,96.2900,0.5549,51.300
adamw,0.01,44,14,1400,0.098300,96.6400,0.5120,53.400
adamw,0.01,44,14,1450,0.093800,96.7900,0.4691,55.000
adamw,0.01,44,15,1500,0.071300,97.6800,0.4264,57.200
adamw,0.01,44,15,1550,0.072500,97.6200,0.3842,58.800
adamw,0.01,44,16,1600,0.053200,98.2900,0.3429,60.900
adamw,0.01,44,17,1650,0.047900,98.4400,0.3027,63.100
adamw,0.01,44,17,1700,0.040000,98.7400,0.2640,64.700
adamw,0.01,44,18,1750,0.028600,99.1700,0.2271,66.800
adamw,0.01,44,18,1800,0.034200,99.0100,0.1921,68.600
adamw,0.01,44,19,1850,0.020300,99.4400,0.1594,70.700
adamw,0.01,44,19,1900,0.024200,99.3500,0.1293,72.400
adamw,0.01,44,20,1950,0.018500,99.5100,0.1018,74.500
adamw,0.01,44,20,2000,0.018100,99.5500,0.0774,76.100
adamw,0.01,44,21,2050,0.014400,99.7000,0.0560,78.300
adamw,0.01,44,21,2100,0.016000,99.6200,0.0379,79.900
adamw,0.01,44,22,2150,0.013900,99.7700,0.0232,81.900
adamw,0.01,44,22,2200,0.014500,99.6800,0.0120,83.600
adamw,0.01,44,23,2250,0.013900,99.6600,0.0045,85.700
adamw,0.01,44,23,2300,0.013200,99.7200,0.0006,87.400
lamb,0.001,42,0,50,2.300100,11.9900,0.1000,2.200
lamb,0.001,42,1,100,2.163000,28.7100,0.2000,4.300
lamb,0.001,42,1,150,2.086400,31.7900,0.3000,5.900
lamb,0.001,42,2,200,1.840400,41.5000,0.4000,7.900
lamb,0.001,42,2,250,1.747600,42.3100,0.5000,9.500
lamb,0.001,42,3,300,1.493200,50.0700,0.6000,11.600
lamb,0.001,42,3,350,1.435200,51.7100,0.7000,13.200
lamb,0.001,42,4,400,1.229100,58.5800,0.8000,15.200
lamb,0.001,42,4,450,1.174000,60.0800,0.9000,16.900
lamb,0.001,42,5,500,1.029800,64.7900,1.0000,18.900
lamb,0.001,42,5,550,0.988500,65.9100,0.9982,20.600
lamb,0.001,42,6,600,0.872300,70.0600,0.9926,22.600
lamb,0.001,42,6,650,0.845200,70.7700,0.9835,24.200
lamb,0.001,42,7,700,0.752600,73.9000,0.9708,26.300
lamb,0.001,42,7,750,0.751400,73.7100,0.9546,27.900
lamb,0.001,42,8,800,0.689500,76.1800,0.9350,30.000
lamb,0.001,42,8,850,0.669900,77.0200,0.9122,31.600
lamb,0.001,42,9,900,0.607700,78.9400,0.8864,33.700
lamb,0.001,42,9,950,0.603600,79.1600,0.8578,35.400
lamb,0.001,42,10,1000,0.560600,80.4800,0.8265,37.400
lamb,0.001,42,10,1050,0.555500,80.6900,0.7928,39.200
lamb,0.001,42,11,1100,0.512900,82.4400,0.7569,41.400
lamb,0.001,42,11,1150,0.518100,82.2100,0.7192,43.100
lamb,0.001,42,12,1200,0.489200,83.1100,0.6798,45.100
lamb,0.001,42,12,1250,0.484100,83.3000,0.6391,46.800
lamb,0.001,42,13,1300,0.446400,84.7200,0.5973,48.800
lamb,0.001,42,13,1350,0.448900,84.5000,0.5549,50.500
lamb,0.001,42,14,1400,0.431900,85.2300,0.5120,52.600
lamb,0.001,42,14,1450,0.426600,85.3800,0.4691,54.200
lamb,0.001,42,15,1500,0.411600,85.6900,0.4264,56.300
lamb,0.001,42,15,1550,0.411100,85.7400,0.3842,58.000
lamb,0.001,42,16,1600,0.387800,86.7500,0.3429,60.000
lamb,0.001,42,17,1650,0.382400,86.3300,0.3027,62.200
lamb,0.001,42,17,1700,0.378100,87.0800,0.2640,63.800
lamb,0.001,42,18,1750,0.370100,87.9900,0.2271,65.800
lamb,0.001,42,18,1800,0.360000,87.7000,0.1921,67.500
lamb,0.001,42,19,1850,0.349100,88.2300,0.1594,69.500
lamb,0.001,42,19,1900,0.354700,88.0700,0.1293,71.200
lamb,0.001,42,20,1950,0.338900,88.3600,0.1018,73.300
lamb,0.001,42,20,2000,0.337000,88.5300,0.0774,75.000
lamb,0.001,42,21,2050,0.343000,88.1500,0.0560,77.100
lamb,0.001,42,21,2100,0.333700,88.7400,0.0379,78.700
lamb,0.001,42,22,2150,0.316500,89.4900,0.0232,80.800
lamb,0.001,42,22,2200,0.325800,89.0900,0.0120,82.500
lamb,0.001,42,23,2250,0.311500,89.3200,0.0045,84.600
lamb,0.001,42,23,2300,0.324600,88.9800,0.0006,86.300
lamb,0.001,43,0,50,2.325200,10.2700,0.1000,2.300
lamb,0.001,43,1,100,2.186100,23.0500,0.2000,4.400
lamb,0.001,43,1,150,2.113300,28.9700,0.3000,6.000
lamb,0.001,43,2,200,1.866300,39.1900,0.4000,8.000
lamb,0.001,43,2,250,1.779300,41.2200,0.5000,9.600
lamb,0.001,43,3,300,1.537700,48.2200,0.6000,11.700
lamb,0.001,43,3,350,1.456800,51.5300,0.7000,13.300
lamb,0.001,43,4,400,1.259200,57.3200,0.8000,15.300
lamb,0.001,43,4,450,1.191200,59.5000,0.9000,17.000
lamb,0.001,43,5,500,1.029700,64.9000,1.0000,19.100
lamb,0.001,43,5,550,0.994500,65.7500,0.9982,20.700
lamb,0.001,43,6,600,0.870900,70.2900,0.9926,22.800
lamb,0.001,43,6,650,0.847200,70.9600,0.9835,24.400
lamb,0.001,43,7,700,0.772400,73.5100,0.9708,26.500
lamb,0.001,43,7,750,0.754400,73.8500,0.9546,28.100
lamb,0.001,43,8,800,0.684200,76.0300,0.9350,31.800
lamb,0.001,43,8,850,0.676600,76.5100,0.9122,33.500
lamb,0.001,43,9,900,0.619800,78.4200,0.8864,35.500
lamb,0.001,43,9,950,0.617600,78.7200,0.8578,37.200
lamb,0.001,43,10,1000,0.576300,80.2300,0.8265,39.200
lamb,0.001,43,10,1050,0.567500,80.3400,0.7928,41.000
lamb,0.001,43,11,1100,0.535400,81.6300,0.7569,43.200
lamb,0.001,43,11,1150,0.527100,81.8100,0.7192,44.800
lamb,0.001,43,12,1200,0.489000,82.8100,0.6798,46.800
lamb,0.001,43,12,1250,0.486500,83.2500,0.6391,48.500
lamb,0.001,43,13,1300,0.473300,83.7600,0.5973,50.600
lamb,0.001,43,13,1350,0.460500,84.0700,0.5549,52.300
lamb,0.001,43,14,1400,0.438300,84.7900,0.5120,54.300
lamb,0.001,43,14,1450,0.430600,85.1700,0.4691,55.900
lamb,0.001,43,15,1500,0.407000,85.9200,0.4264,58.100
lamb,0.001,43,15,1550,0.407700,85.8900,0.3842,59.700
lamb,0.001,43,16,1600,0.396100,86.0700,0.3429,61.700
lamb,0.001,43,17,1650,0.341100,88.4800,0.3027,63.800
lamb,0.001,43,17,1700,0.373300,87.2600,0.2640,65.400
lamb,0.001,43,18,1750,0.376700,87.5000,0.2271,67.500
lamb,0.001,43,18,1800,0.362900,87.5500,0.1921,69.100
lamb,0.001,43,19,1850,0.335400,87.6700,0.1594,71.200
lamb,0.001,43,19,1900,0.346800,88.0200,0.1293,72.900
lamb,0.001,43,20,1950,0.337200,88.7500,0.1018,74.900
lamb,0.001,43,20,2000,0.341200,88.3600,0.0774,76.500
lamb,0.001,43,21,2050,0.341700,88.4200,0.0560,78.700
lamb,0.001,43,21,2100,0.336000,88.6600,0.0379,80.300
lamb,0.001,43,22,2150,0.337600,88.5300,0.0232,82.300
lamb,0.001,43,22,2200,0.333400,88.5500,0.0120,84.000
lamb,0.001,43,23,2250,0.334700,88.7500,0.0045,86.000
lamb,0.001,43,23,2300,0.331400,88.8800,0.0006,87.700
lamb,0.001,44,0,50,2.312600,10.1400,0.1000,3.200
lamb,0.001,44,1,100,2.175200,26.1700,0.2000,6.100
lamb,0.001,44,1,150,2.099600,29.1400,0.3000,8.500
lamb,0.001,44,2,200,1.865000,38.9600,0.4000,11.400
lamb,0.001,44,2,250,1.767100,42.2000,0.5000,13.800
lamb,0.001,44,3,300,1.509000,49.9600,0.6000,16.600
lamb,0.001,44,3,350,1.431500,51.9200,0.7000,19.000
lamb,0.001,44,4,400,1.231400,57.9600,0.8000,21.900
lamb,0.001,44,4,450,1.168800,60.2700,0.9000,24.300
lamb,0.001,44,5,500,1.021300,64.9200,1.0000,27.100
lamb,0.001,44,5,550,0.985000,65.9500,0.9982,29.500
lamb,0.001,44,6,600,0.886700,68.7800,0.9926,32.400
lamb,0.001,44,6,650,0.850900,70.5900,0.9835,34.800
lamb,0.001,44,7,700,0.767700,73.1400,0.9708,37.600
lamb,0.001,44,7,750,0.756600,73.6200,0.9546,40.000
lamb,0.001,44,8,800,0.698300,75.7600,0.9350,42.900
lamb,0.001,44,8,850,0.682000,76.2200,0.9122,45.300
lamb,0.001,44,9,900,0.627600,78.2400,0.8864,48.000
lamb,0.001,44,9,950,0.623500,78.3200,0.8578,50.400
lamb,0.001,44,10,1000,0.571700,80.1000,0.8265,53.200
lamb,0.001,44,10,1050,0.570900,80.1400,0.7928,55.600
lamb,0.001,44,11,1100,0.534800,81.3400,0.7569,58.300
lamb,0.001,44,11,1150,0.524800,81.7300,0.7192,60.700
lamb,0.001,44,12,1200,0.497200,82.8400,0.6798,63.500
lamb,0.001,44,12,1250,0.494800,82.9900,0.6391,65.900
lamb,0.001,44,13,1300,0.466300,83.9300,0.5973,68.700
lamb,0.001,44,13,1350,0.459100,84.0500,0.5549,71.100
lamb,0.001,44,14,1400,0.435900,85.0700,0.5120,76.100
lamb,0.001,44,14,1450,0.433400,85.1400,0.4691,78.500
lamb,0.001,44,15,1500,0.406600,86.0200,0.4264,81.300
lamb,0.001,44,15,1550,0.412000,85.9600,0.3842,83.700
lamb,0.001,44,16,1600,0.391300,86.4400,0.3429,86.400
lamb,0.001,44,17,1650,0.378900,85.1600,0.3027,89.200
lamb,0.001,44,17,1700,0.378700,86.9400,0.2640,91.700
lamb,0.001,44,18,1750,0.363300,87.7000,0.2271,94.300
lamb,0.001,44,18,1800,0.368700,87.1900,0.1921,96.700
lamb,0.001,44,19,1850,0.340500,88.6200,0.1594,99.400
lamb,0.001,44,19,1900,0.350700,88.1200,0.1293,101.800
lamb,0.001,44,20,1950,0.353900,87.3200,0.1018,104.600
lamb,0.001,44,20,2000,0.349900,87.8600,0.0774,106.900
lamb,0.001,44,21,2050,0.348800,88.2100,0.0560,109.800
lamb,0.001,44,21,2100,0.340700,88.4800,0.0379,112.200
lamb,0.001,44,22,2150,0.324600,89.3400,0.0232,114.900
lamb,0.001,44,22,2200,0.331100,88.8100,0.0120,117.400
lamb,0.001,44,23,2250,0.325000,88.9900,0.0045,120.200
lamb,0.001,44,23,2300,0.333200,88.7500,0.0006,122.600
lamb,0.003,42,0,50,2.274200,15.9500,0.1000,3.100
lamb,0.003,42,1,100,1.939800,35.4800,0.2000,6.100
lamb,0.003,42,1,150,1.796400,40.4600,0.3000,8.500
lamb,0.003,42,2,200,1.411000,53.2900,0.4000,11.400
lamb,0.003,42,2,250,1.289700,56.2800,0.5000,13.800
lamb,0.003,42,3,300,1.010200,65.3200,0.6000,16.600
lamb,0.003,42,3,350,0.975200,65.9100,0.7000,19.000
lamb,0.003,42,4,400,0.819300,71.5300,0.8000,21.900
lamb,0.003,42,4,450,0.778300,72.9100,0.9000,24.300
